Timestamp,Date,Time,Kp,ap,SN,F10.7obs,F10.7adj,Source,Bt-med,Bt-min,Bt-max,Bx-med,Bx-min,Bx-max,By-med,By-min,By-max,Bz-med,Bz-min,Bz-max,Phi-mean,Phi-min,Phi-max,Theta-med,Theta-min,Theta-max,Dens-med,Dens-min,Dens-max,Speed-med,Speed-min,Speed-max,Temp-med,Temp-min,Temp-max
2020-08-17 00:00:00,2020-08-17,00:00:00,1.0,4,0,70.8,72.5,1,5.0,2.35,6.75,-2.97,-4.83,3.7,-1.92,-5.76,3.45,1.96,-3.28,4.58,210.5,20.38,331.61,23.29,-58.45,58.26,7.12,3.84,17.3,302.8,282.2,337.8,24756,10977,57717
2020-08-18 00:00:00,2020-08-18,00:00:00,3.0,15,13,71.3,73.1,1,5.23,2.24,9.33,-0.78,-6.51,3.83,2.32,-3.04,7.03,-0.95,-7.4,4.85,106.84,3.08,355.7,-11.38,-74.54,57.85,9.13,1.04,16.62,312.7,284.6,432.6,27440,15956,52499
2020-08-19 00:00:00,2020-08-19,00:00:00,2.667,12,16,70.5,72.2,1,3.66,2.38,5.79,-2.65,-4.03,3.15,1.94,-1.74,4.54,-0.12,-4.43,3.38,140.39,29.98,231.08,-2.12,-71.81,45.04,4.48,1.78,7.37,336.0,318.2,371.4,31324,12805,60852
2020-08-20 00:00:00,2020-08-20,00:00:00,1.0,4,12,69.9,71.6,1,1.54,0.39,3.32,-0.55,-3.02,1.04,0.49,-2.14,2.49,-0.12,-1.52,1.54,152.46,34.25,312.17,-4.32,-65.53,65.77,10.22,3.98,13.66,308.6,295.5,324.1,12447,9261,23859
2020-08-21 00:00:00,2020-08-21,00:00:00,1.667,6,3,70.9,72.6,1,3.48,0.85,5.2,1.35,-3.11,3.31,-1.14,-4.17,4.23,-0.26,-4.48,3.31,321.58,4.52,354.71,-5.93,-76.63,68.22,8.28,4.42,13.92,315.0,302.1,345.0,16896,9622,41012
2020-08-22 00:00:00,2020-08-22,00:00:00,2.333,9,0,70.0,71.6,1,4.95,1.89,7.44,0.35,-3.76,3.74,-1.95,-6.03,2.71,-1.96,-5.53,5.62,270.11,5.36,349.61,-27.52,-79.76,81.83,9.23,4.51,23.62,343.7,327.2,361.1,38247,14115,57973
2020-08-23 00:00:00,2020-08-23,00:00:00,2.667,12,0,70.6,72.1,1,5.75,2.9,7.9,2.95,-3.43,6.11,-2.83,-7.2,1.98,0.87,-4.1,5.91,313.0,1.98,357.58,10.83,-81.01,64.34,7.4,3.57,13.56,376.0,332.2,403.8,62464,26154,136749
2020-08-24 00:00:00,2020-08-24,00:00:00,0.667,3,0,70.3,71.8,1,3.19,1.81,4.16,0.24,-2.61,3.18,-2.0,-3.5,1.81,1.31,-1.75,3.22,280.73,2.65,355.43,24.75,-43.02,69.74,5.05,4.18,6.81,386.8,350.3,411.7,50365,28930,89845
2020-08-25 00:00:00,2020-08-25,00:00:00,1.0,4,0,70.6,72.1,1,4.25,1.75,6.21,-1.44,-5.5,4.21,-0.65,-5.49,4.27,1.56,-2.66,4.69,199.55,4.52,355.8,23.4,-43.75,69.27,10.74,6.27,14.11,356.0,326.0,374.4,31953,16118,85986
2020-08-26 00:00:00,2020-08-26,00:00:00,2.333,9,0,70.4,71.9,1,5.77,1.61,7.96,-4.38,-6.3,3.86,1.81,-1.62,6.99,-0.5,-5.79,4.05,144.64,19.56,344.65,-4.86,-75.96,47.06,6.25,3.44,9.6,430.8,352.7,483.8,158934,54278,240046
2020-08-27 00:00:00,2020-08-27,00:00:00,3.333,18,0,70.0,71.4,1,4.43,2.87,6.3,-3.13,-5.06,1.28,1.95,-1.97,5.42,-0.64,-5.71,3.9,144.77,60.03,211.69,-8.13,-79.08,48.41,5.39,3.9,8.36,418.1,404.4,442.7,122756,83345,190913
2020-08-28 00:00:00,2020-08-28,00:00:00,4.667,39,0,70.1,71.5,1,5.79,3.75,10.03,-3.73,-7.08,5.35,2.03,-6.52,8.95,-0.05,-6.81,7.36,144.04,11.4,339.39,-0.56,-71.57,56.38,6.64,3.38,16.69,428.4,395.5,501.4,157313,83859,302629
2020-08-29 00:00:00,2020-08-29,00:00:00,3.333,18,0,70.2,71.6,1,4.91,3.3,6.07,-2.92,-5.23,1.9,1.82,-4.11,5.5,-1.25,-5.13,4.08,155.33,60.01,257.49,-15.15,-71.2,67.29,7.4,5.92,8.92,494.5,473.0,524.3,209290,152004,251155
2020-08-30 00:00:00,2020-08-30,00:00:00,3.333,18,0,70.0,71.4,1,5.09,3.18,6.91,-2.66,-5.23,2.01,3.14,-2.33,5.23,-1.12,-5.93,4.83,132.06,53.3,218.65,-13.54,-75.16,60.47,7.73,6.31,12.49,463.8,436.7,496.4,254974,151154,406482
2020-08-31 00:00:00,2020-08-31,00:00:00,4.667,39,0,69.2,70.5,1,5.99,3.41,8.44,-3.54,-6.27,3.68,3.11,-2.49,6.13,-0.79,-6.15,4.99,135.14,17.38,310.65,-8.02,-76.61,66.07,8.26,5.11,13.07,541.1,454.0,587.6,308644,171674,851193
2020-09-01 00:00:00,2020-09-01,00:00:00,4.333,32,0,69.5,70.8,1,4.5,1.53,6.58,-1.73,-5.97,4.53,1.05,-2.21,4.85,-2.03,-4.86,3.33,103.15,0.64,358.88,-27.6,-74.98,39.09,6.7,2.16,8.71,583.5,533.2,621.8,365632,176220,884517
2020-09-02 00:00:00,2020-09-02,00:00:00,2.667,12,0,68.3,69.5,1,3.71,1.38,4.79,-1.93,-3.98,2.7,0.87,-2.65,3.93,-1.28,-3.55,3.38,142.26,3.35,355.9,-22.85,-77.78,60.62,6.93,5.88,8.28,513.5,469.3,543.2,163156,117510,660529
2020-09-03 00:00:00,2020-09-03,00:00:00,1.667,6,0,70.0,71.2,1,4.1,3.03,4.86,-3.29,-4.65,1.67,0.82,-1.83,3.77,1.27,-3.99,3.51,162.85,50.85,231.03,17.89,-77.11,58.68,5.41,4.35,6.72,443.5,416.5,477.7,127811,87592,210442
2020-09-04 00:00:00,2020-09-04,00:00:00,2.667,12,0,69.7,70.8,1,4.6,2.53,5.33,-2.4,-4.63,2.72,0.9,-4.02,4.52,-2.21,-4.42,4.24,161.2,2.8,355.85,-32.35,-74.86,68.42,4.88,3.56,6.02,418.5,390.4,443.8,89267,62702,128552
2020-09-05 00:00:00,2020-09-05,00:00:00,2.0,7,0,69.2,70.3,1,4.47,2.48,5.09,-2.54,-4.4,2.85,1.67,-4.4,4.33,-0.25,-3.87,3.65,158.85,25.67,276.23,-3.4,-62.81,62.42,5.38,3.83,6.86,409.6,386.1,455.9,120492,54749,189710
2020-09-06 00:00:00,2020-09-06,00:00:00,2.0,7,0,69.5,70.5,1,3.97,2.99,4.62,-3.41,-4.38,1.1,1.06,-1.32,4.02,-0.39,-2.95,3.16,158.59,66.75,205.15,-5.58,-58.0,50.13,3.07,1.85,6.35,382.9,349.6,443.7,88536,49940,333981
2020-09-07 00:00:00,2020-09-07,00:00:00,1.333,5,0,70.2,71.3,1,4.85,3.04,5.27,-1.77,-4.39,3.44,3.67,-1.25,5.0,-0.72,-3.36,2.23,106.22,26.17,211.85,-8.09,-50.93,31.61,4.57,2.62,7.77,357.7,332.0,393.0,35435,15387,79380
2020-09-08 00:00:00,2020-09-08,00:00:00,1.333,5,0,69.9,70.9,1,3.07,0.81,4.83,-1.84,-4.08,2.09,0.65,-2.89,3.79,-0.09,-3.06,2.4,169.95,23.91,344.63,-1.44,-83.5,53.93,7.07,3.33,12.18,315.5,302.5,333.5,20347,13344,39328
2020-09-09 00:00:00,2020-09-09,00:00:00,0.667,3,0,69.7,70.7,1,3.77,2.29,4.53,0.98,-1.66,3.39,-2.58,-4.09,2.86,1.8,-2.01,3.91,295.16,2.54,354.61,29.49,-36.15,82.45,5.24,2.41,9.25,302.2,280.5,370.8,22271,14893,80674
2020-09-10 00:00:00,2020-09-10,00:00:00,1.0,4,0,69.3,70.2,1,4.27,3.19,5.26,1.85,-3.66,3.6,-2.73,-4.4,-0.08,1.16,-3.79,4.79,299.59,201.38,353.2,16.17,-64.48,67.39,4.8,2.49,13.32,288.0,271.8,311.0,19467,11030,39068
2020-09-11 00:00:00,2020-09-11,00:00:00,1.0,4,0,68.7,69.6,1,3.48,1.56,4.72,1.03,-3.42,3.88,-0.5,-2.88,3.28,-1.44,-3.88,3.46,333.96,5.58,354.78,-28.77,-83.83,67.33,9.71,7.62,12.94,285.9,276.8,317.5,13959,8443,31146
2020-09-12 00:00:00,2020-09-12,00:00:00,2.0,7,0,69.3,70.2,1,4.48,2.53,6.17,-1.76,-4.86,3.28,2.43,-1.77,4.66,-1.09,-5.03,4.81,117.36,11.25,323.41,-16.87,-79.97,57.86,7.64,4.28,13.34,324.2,300.8,347.2,32778,14810,59026
2020-09-13 00:00:00,2020-09-13,00:00:00,3.0,15,0,69.8,70.6,1,3.6,0.58,7.02,-0.83,-6.22,4.46,1.15,-1.85,3.67,-1.67,-6.27,2.71,111.63,2.02,358.84,-32.66,-79.35,48.95,7.21,3.6,27.31,320.8,309.0,341.8,25193,16101,45724
2020-09-14 00:00:00,2020-09-14,00:00:00,3.333,18,2,68.9,69.7,1,6.46,3.75,9.98,-2.99,-7.5,7.05,1.09,-4.99,5.95,-0.02,-7.62,7.34,164.92,2.35,356.52,-0.23,-68.28,69.55,7.04,2.79,19.82,384.6,318.1,429.2,91615,12331,162290
2020-09-15 00:00:00,2020-09-15,00:00:00,2.333,9,0,68.8,69.6,1,4.11,2.07,5.94,-1.97,-4.75,1.78,2.18,-0.77,4.72,-1.21,-3.97,2.58,127.42,16.67,201.75,-18.94,-71.27,39.65,4.39,2.75,6.93,374.1,352.0,398.7,72363,46016,102966
2020-09-16 00:00:00,2020-09-16,00:00:00,1.0,4,0,69.5,70.2,1,1.73,0.48,3.58,-0.82,-2.89,2.73,0.1,-3.31,2.03,-0.53,-1.59,2.97,164.1,2.07,357.95,-19.9,-82.56,63.92,4.88,2.69,11.41,319.0,301.4,367.5,11892,5921,71168
2020-09-17 00:00:00,2020-09-17,00:00:00,1.333,5,0,69.7,70.4,1,3.74,1.83,5.71,0.18,-3.1,4.46,-0.3,-4.84,2.62,-0.23,-4.81,4.88,257.74,1.32,357.73,-3.9,-78.35,68.39,6.13,3.3,10.39,307.9,291.5,334.3,18777,6452,51409
2020-09-18 00:00:00,2020-09-18,00:00:00,1.667,6,0,69.9,70.6,1,3.44,1.68,7.66,-2.59,-3.93,2.94,-0.09,-6.19,3.5,-0.06,-4.16,5.58,187.42,128.15,304.41,-1.16,-56.45,61.56,6.83,4.84,23.22,303.0,287.9,327.2,22400,10542,41930
2020-09-19 00:00:00,2020-09-19,00:00:00,1.0,4,0,70.6,71.2,1,2.74,1.47,3.76,-1.79,-3.25,1.92,0.61,-1.88,2.81,-0.93,-2.89,1.26,166.91,18.91,314.48,-17.89,-70.9,35.62,3.3,1.64,5.2,313.5,276.0,325.8,19117,6759,31142
2020-09-20 00:00:00,2020-09-20,00:00:00,2.333,9,0,70.2,70.7,1,3.6,1.14,8.98,-0.12,-2.12,2.55,-2.87,-8.17,0.01,-0.03,-4.03,4.72,272.08,26.47,354.49,-1.04,-54.43,62.67,6.65,2.38,14.68,292.1,273.0,317.2,13202,6744,24815
2020-09-21 00:00:00,2020-09-21,00:00:00,1.0,4,0,71.3,71.9,1,6.96,4.84,8.88,0.38,-2.29,5.94,-4.96,-8.14,-1.97,3.52,-2.88,7.0,275.07,235.21,321.42,32.73,-20.86,70.1,10.8,3.79,20.55,299.2,282.9,328.7,13112,5954,43110
2020-09-22 00:00:00,2020-09-22,00:00:00,2.667,12,0,72.4,72.9,1,4.23,2.89,8.8,0.03,-4.02,4.5,1.02,-8.38,5.56,-1.27,-5.38,5.89,119.49,5.21,350.47,-16.09,-68.19,56.72,4.76,3.01,16.99,329.2,310.0,354.2,37259,19172,72104
2020-09-23 00:00:00,2020-09-23,00:00:00,3.667,22,7,73.3,73.7,1,5.51,2.59,8.82,-3.19,-6.96,5.37,1.11,-3.67,5.23,-1.94,-8.41,3.59,150.41,3.48,357.02,-21.63,-83.49,69.85,10.0,3.5,15.29,372.4,347.7,464.0,75774,31022,222289
2020-09-24 00:00:00,2020-09-24,00:00:00,5.667,67,5,73.6,74.1,1,5.69,2.72,10.26,-2.65,-6.28,6.85,0.41,-7.47,5.86,-1.02,-8.57,5.51,170.84,46.21,351.9,-10.25,-82.06,66.35,8.22,6.97,17.77,482.1,416.1,529.7,255917,80699,456091
2020-09-25 00:00:00,2020-09-25,00:00:00,4.333,32,4,73.4,73.8,1,5.36,3.08,7.68,-0.16,-5.31,6.4,1.86,-5.35,5.53,-2.07,-6.0,2.66,98.53,2.73,355.64,-25.56,-77.25,37.96,8.48,6.88,10.74,484.0,462.4,513.5,281527,170233,405779
2020-09-26 00:00:00,2020-09-26,00:00:00,4.667,39,0,72.6,72.9,1,4.85,3.06,8.99,-2.78,-5.7,1.31,2.7,-3.67,7.09,-1.27,-7.68,6.08,141.17,69.4,264.66,-15.11,-71.95,68.69,9.05,7.07,11.15,534.8,492.0,580.6,344526,152673,806221
2020-09-27 00:00:00,2020-09-27,00:00:00,5.333,56,0,74.1,74.4,1,4.39,3.61,9.79,-3.25,-5.58,2.89,1.5,-6.89,7.13,-1.54,-8.38,4.52,147.23,38.43,315.04,-19.78,-74.65,50.09,7.51,5.11,14.28,517.7,475.0,644.1,322065,111387,704134
2020-09-28 00:00:00,2020-09-28,00:00:00,5.0,48,0,73.9,74.1,1,5.59,3.5,7.31,-3.05,-6.24,3.24,3.18,-4.28,5.89,-1.64,-5.29,4.78,137.31,27.74,338.04,-17.81,-72.97,51.51,8.15,0.1,9.4,583.8,438.4,648.5,595217,5000,882284
2020-09-29 00:00:00,2020-09-29,00:00:00,4.0,27,0,72.8,73.0,1,4.29,3.32,6.5,-3.56,-4.93,1.35,1.27,-2.22,5.26,-0.03,-4.61,4.65,156.48,59.64,240.78,-0.46,-79.27,63.92,7.57,4.27,8.87,598.1,550.7,625.7,825792,153060,1134507
2020-09-30 00:00:00,2020-09-30,00:00:00,4.0,27,0,73.3,73.5,1,3.68,2.11,4.88,-2.16,-4.4,2.01,1.16,-3.28,4.0,-0.17,-4.28,3.44,154.79,27.48,339.05,-2.84,-79.76,53.43,6.38,4.7,7.58,583.8,550.4,631.3,690764,226404,1033772
2020-10-01 00:00:00,2020-10-01,00:00:00,3.333,18,0,72.8,73.0,1,3.75,3.12,4.45,-2.38,-4.21,1.56,1.59,-1.36,3.65,-0.77,-3.49,2.92,141.88,40.35,316.18,-12.67,-76.36,44.15,6.83,5.24,9.52,529.5,496.4,561.6,293186,211409,791975
2020-10-02 00:00:00,2020-10-02,00:00:00,2.667,12,0,72.2,72.3,1,3.25,2.25,3.89,-1.56,-3.59,2.08,1.45,-1.96,3.5,-1.34,-3.3,2.55,138.62,33.0,242.22,-24.76,-78.74,58.08,7.4,5.63,9.29,504.5,457.2,529.9,309424,184028,537065
2020-10-03 00:00:00,2020-10-03,00:00:00,1.667,6,0,71.8,71.9,1,3.61,3.04,4.25,-1.61,-3.35,2.19,2.72,-0.8,3.84,-0.72,-3.11,2.98,119.4,48.46,195.71,-11.49,-59.66,56.27,4.88,2.72,8.41,440.3,399.6,490.6,128918,85294,362805
2020-10-04 00:00:00,2020-10-04,00:00:00,1.667,6,0,71.2,71.2,1,2.92,1.73,3.57,-1.38,-3.08,1.26,1.27,-2.42,2.88,-1.45,-2.97,2.02,135.72,34.5,276.57,-30.85,-78.45,59.52,2.93,0.43,3.98,388.5,335.2,415.5,91762,7026,135821
2020-10-05 00:00:00,2020-10-05,00:00:00,4.333,32,0,72.3,72.2,1,4.87,2.15,10.09,-1.35,-3.45,1.93,1.84,-4.46,9.83,-1.97,-9.14,3.01,123.72,36.51,294.54,-33.05,-82.74,47.27,6.41,1.44,21.38,357.4,320.7,373.4,17727,8041,69575
2020-10-06 00:00:00,2020-10-06,00:00:00,3.667,22,0,71.7,71.6,1,8.65,4.31,10.62,-4.2,-6.43,0.41,2.6,-4.88,10.35,2.54,-2.97,7.48,155.77,87.51,231.96,22.92,-16.46,56.93,12.54,6.58,27.75,333.3,322.3,363.3,18748,6613,54637
2020-10-07 00:00:00,2020-10-07,00:00:00,2.333,9,0,70.7,70.6,1,6.26,3.53,10.85,-0.66,-5.32,6.46,-4.0,-10.2,4.71,3.37,-5.0,7.41,252.19,52.04,324.88,33.96,-49.48,83.22,13.58,5.21,28.56,344.0,314.4,409.5,37906,15384,135707
2020-10-08 00:00:00,2020-10-08,00:00:00,0.667,3,6,71.6,71.5,1,2.95,1.24,4.55,0.03,-4.27,2.29,-2.04,-3.82,2.48,0.18,-1.81,3.0,262.29,44.45,336.69,3.61,-69.01,59.03,4.2,1.16,6.15,357.3,295.7,414.5,46885,6437,128013
2020-10-09 00:00:00,2020-10-09,00:00:00,0.333,2,20,73.1,72.9,1,2.9,1.04,3.9,-0.63,-3.26,2.88,-1.16,-3.13,1.71,1.49,-1.95,3.12,246.92,8.89,354.24,34.71,-53.76,74.95,4.24,2.14,5.72,315.1,298.2,331.1,13552,7281,46773
2020-10-10 00:00:00,2020-10-10,00:00:00,0.667,3,18,73.6,73.3,1,3.6,2.4,4.33,1.63,-1.35,3.23,-2.07,-3.62,2.15,0.96,-2.86,3.97,301.46,44.44,347.52,16.85,-59.03,75.1,5.17,3.35,8.38,296.0,286.9,306.7,14546,10489,20443
2020-10-11 00:00:00,2020-10-11,00:00:00,1.333,5,20,72.9,72.6,1,3.68,0.42,5.83,-0.81,-3.35,4.28,-2.09,-4.88,3.25,0.67,-2.81,5.36,236.19,20.71,333.79,14.66,-66.19,74.83,11.1,3.27,17.68,293.0,284.0,303.0,14134,9206,28183
2020-10-12 00:00:00,2020-10-12,00:00:00,1.333,5,14,73.8,73.4,1,5.2,2.62,7.42,0.66,-1.59,3.86,-3.67,-7.17,5.23,1.48,-4.96,6.95,295.45,15.4,342.78,17.63,-42.51,82.79,11.46,2.93,26.3,294.6,276.3,302.1,15066,9182,25166
2020-10-13 00:00:00,2020-10-13,00:00:00,1.0,4,0,72.3,72.0,1,6.01,4.03,8.25,2.43,-1.27,5.98,-3.44,-8.17,3.26,2.73,-0.99,6.04,304.81,9.9,357.06,29.77,-12.76,56.37,11.96,7.84,19.86,296.8,283.4,309.4,14644,10896,24525
2020-10-14 00:00:00,2020-10-14,00:00:00,0.0,0,4,74.5,74.1,1,4.07,2.7,5.74,1.98,-2.81,4.3,-2.72,-4.98,-0.83,1.43,-1.64,4.15,300.76,230.27,348.23,20.58,-31.58,52.35,6.36,4.81,10.86,276.4,264.3,310.3,11447,7453,22856
2020-10-15 00:00:00,2020-10-15,00:00:00,1.0,4,13,73.8,73.4,1,2.79,1.04,7.48,1.77,-0.1,4.29,-1.67,-6.21,-0.2,1.07,-2.34,5.49,311.99,261.97,347.89,20.62,-48.41,74.47,6.28,4.07,17.83,270.8,257.9,301.1,11239,5434,25457
2020-10-16 00:00:00,2020-10-16,00:00:00,1.333,5,13,75.3,74.8,1,4.61,1.62,7.18,-0.22,-2.95,2.84,-2.85,-6.82,2.93,1.28,-3.73,6.37,253.07,17.98,351.11,18.52,-80.79,69.76,6.05,3.42,20.65,303.7,293.8,323.9,36223,10959,60544
2020-10-17 00:00:00,2020-10-17,00:00:00,2.0,7,14,73.1,72.5,1,5.84,1.7,9.27,1.39,-3.76,3.82,-4.86,-8.55,4.6,1.31,-4.18,5.51,285.63,4.6,355.78,13.29,-53.64,47.68,9.34,3.08,18.6,316.4,304.7,330.2,17362,11142,44440
2020-10-18 00:00:00,2020-10-18,00:00:00,1.0,4,21,75.9,75.3,1,5.2,1.29,7.38,0.17,-3.68,5.34,-1.46,-6.05,4.61,2.07,-3.28,6.94,292.8,5.11,353.0,26.84,-76.02,85.7,5.43,2.95,9.05,323.6,306.9,354.9,36760,13200,64366
2020-10-19 00:00:00,2020-10-19,00:00:00,3.0,15,17,74.8,74.2,1,4.42,2.33,9.47,-2.19,-6.67,3.58,1.87,-3.9,7.22,0.23,-4.73,6.27,137.77,15.56,311.03,3.78,-70.96,64.96,6.12,3.57,16.8,362.8,335.9,435.7,55517,23100,202538
2020-10-20 00:00:00,2020-10-20,00:00:00,2.333,9,14,74.7,74.0,1,2.37,1.27,6.26,-0.67,-2.21,4.08,0.91,-4.73,4.32,-0.57,-4.61,3.13,115.26,5.63,353.99,-15.39,-70.82,60.13,3.21,1.57,6.94,398.4,359.4,446.5,100647,14714,168513
2020-10-21 00:00:00,2020-10-21,00:00:00,3.667,22,14,73.7,73.0,1,8.19,1.76,9.96,1.26,-3.0,7.64,-6.95,-9.48,5.54,0.06,-4.92,4.81,289.97,2.14,352.4,0.43,-79.88,57.43,6.88,3.73,17.07,367.9,327.0,407.8,62447,21996,176064
2020-10-22 00:00:00,2020-10-22,00:00:00,3.333,18,12,74.9,74.2,1,5.27,3.07,8.01,2.36,-4.11,6.66,-3.23,-5.7,3.63,1.64,-3.58,5.66,304.35,65.24,344.67,18.01,-67.59,66.09,7.51,3.47,11.51,359.1,333.9,390.3,54079,21351,117919
2020-10-23 00:00:00,2020-10-23,00:00:00,4.667,39,17,-1.0,-1.0,1,7.66,4.32,14.06,-3.15,-9.08,7.21,-0.31,-6.04,10.78,0.6,-9.69,12.33,180.45,7.84,354.7,6.06,-73.11,86.96,9.05,4.05,35.91,396.6,368.1,528.3,53486,7275,455156
2020-10-24 00:00:00,2020-10-24,00:00:00,4.0,27,18,72.1,71.3,1,4.61,2.73,11.22,-3.07,-9.53,1.0,2.0,-2.77,7.8,-1.1,-8.12,4.5,154.3,64.99,259.72,-14.6,-65.01,61.1,8.1,6.24,12.45,533.7,491.5,583.9,494395,200546,670089
2020-10-25 00:00:00,2020-10-25,00:00:00,3.667,22,19,74.2,73.3,1,5.21,2.06,8.62,-3.38,-5.93,3.99,0.49,-6.0,4.91,-0.71,-4.84,7.06,178.52,89.68,333.76,-8.49,-73.23,70.86,8.42,6.32,10.03,534.6,506.2,587.3,422396,160559,514694
2020-10-26 00:00:00,2020-10-26,00:00:00,3.667,22,22,75.0,74.1,1,4.37,2.11,8.71,-2.47,-6.3,2.61,1.88,-3.77,6.48,-1.13,-5.81,5.71,144.48,39.23,323.47,-15.24,-77.12,56.74,6.56,4.33,9.54,554.0,510.1,597.4,363617,105934,834364
2020-10-27 00:00:00,2020-10-27,00:00:00,3.333,18,41,82.4,81.4,1,4.21,2.5,5.29,-3.53,-5.07,2.15,0.7,-2.13,3.81,0.39,-2.96,2.62,165.47,29.99,224.82,5.65,-62.37,42.49,7.93,4.9,9.19,510.1,500.9,560.5,380502,106719,662628
2020-10-28 00:00:00,2020-10-28,00:00:00,3.333,18,35,87.6,86.4,1,3.34,2.01,5.62,-0.71,-3.6,3.41,1.05,-3.06,4.27,-1.0,-4.72,3.3,117.68,5.61,356.1,-17.78,-80.69,53.23,8.37,6.0,9.26,502.9,484.1,525.6,361789,94290,451520
2020-10-29 00:00:00,2020-10-29,00:00:00,4.0,27,42,84.6,83.5,1,4.12,1.66,6.47,-1.06,-5.77,4.72,1.29,-5.34,4.58,-0.71,-4.74,3.62,109.03,1.74,357.32,-10.46,-78.49,56.42,7.96,5.95,9.55,471.9,429.3,508.6,234134,76900,389563
2020-10-30 00:00:00,2020-10-30,00:00:00,2.0,7,34,79.6,78.4,1,2.87,0.8,5.63,0.48,-3.76,3.69,1.06,-5.03,3.1,-0.36,-3.38,3.56,77.86,0.46,358.23,-8.27,-61.02,52.29,5.28,3.68,8.31,425.8,402.9,452.0,123630,77276,194164
2020-10-31 00:00:00,2020-10-31,00:00:00,2.333,9,26,76.8,75.6,1,4.97,2.95,6.21,-0.82,-3.89,3.82,-1.88,-5.42,5.16,-0.65,-5.39,4.04,233.78,22.0,328.4,-7.57,-73.11,58.51,8.42,3.9,16.18,393.0,368.2,434.8,62689,17233,138776
2020-11-01 00:00:00,2020-11-01,00:00:00,3.0,15,5,77.3,76.1,1,6.47,2.93,8.55,-2.7,-8.17,3.64,1.12,-6.68,4.63,-1.02,-5.93,5.56,170.2,56.28,316.91,-11.44,-75.82,63.26,4.76,1.94,11.76,389.6,339.9,414.8,62660,7160,128064
2020-11-02 00:00:00,2020-11-02,00:00:00,1.0,4,9,81.6,80.3,1,6.08,3.51,8.89,-3.71,-8.57,0.48,0.57,-5.27,4.86,2.11,-2.54,5.31,176.99,83.52,255.22,16.87,-46.88,54.29,2.87,1.6,8.48,357.1,324.4,483.2,65633,6200,330265
2020-11-03 00:00:00,2020-11-03,00:00:00,1.667,6,16,82.9,81.6,1,3.98,3.46,4.49,-3.48,-4.18,0.26,1.25,-1.66,3.93,-0.24,-2.57,2.04,161.63,85.71,205.98,-3.57,-40.62,29.83,2.38,0.51,5.94,370.5,341.5,481.4,93962,6547,392109
2020-11-04 00:00:00,2020-11-04,00:00:00,0.667,3,26,88.1,86.6,1,3.77,0.47,4.14,-3.1,-4.05,-0.27,-0.02,-2.52,2.97,-0.05,-2.92,1.44,178.47,120.88,230.15,-0.78,-47.41,48.31,2.5,0.23,8.24,326.2,285.0,478.8,33345,5000,372148
2020-11-05 00:00:00,2020-11-05,00:00:00,1.667,6,31,90.7,89.1,1,4.23,2.92,9.44,-2.08,-5.61,6.17,0.52,-8.28,5.92,0.08,-5.26,7.32,149.06,5.54,353.97,1.05,-45.28,64.89,6.99,2.44,25.91,313.2,283.4,401.5,19693,8677,106576
2020-11-06 00:00:00,2020-11-06,00:00:00,2.667,12,41,93.8,92.1,1,5.92,3.67,9.96,4.11,-3.25,7.88,-1.37,-9.18,5.04,1.43,-4.88,5.89,344.11,1.81,358.5,14.29,-50.48,62.45,10.63,7.18,14.64,472.0,374.8,503.4,233490,88278,313980
2020-11-07 00:00:00,2020-11-07,00:00:00,3.0,15,38,90.6,88.9,1,4.52,1.73,7.59,3.18,-2.72,5.45,-1.33,-7.33,3.3,0.34,-2.92,5.84,330.09,0.77,358.29,4.06,-71.42,62.13,8.49,6.8,10.65,483.9,434.3,506.4,256220,158556,399281
2020-11-08 00:00:00,2020-11-08,00:00:00,2.0,7,44,90.0,88.3,1,3.68,1.19,5.2,-0.75,-3.51,3.66,-2.21,-4.23,2.18,0.92,-2.4,3.03,267.42,1.76,356.49,16.42,-60.9,47.99,7.04,5.15,9.28,448.4,426.9,480.0,157598,113199,246754
2020-11-09 00:00:00,2020-11-09,00:00:00,0.0,0,29,90.0,88.3,1,3.87,2.38,5.83,1.73,-3.27,4.61,-1.73,-4.14,0.92,1.9,-2.03,3.76,309.61,2.88,357.55,27.33,-49.58,68.1,3.01,1.25,6.71,370.3,342.3,451.2,96046,25787,156789
2020-11-10 00:00:00,2020-11-10,00:00:00,0.333,2,29,86.8,85.1,1,4.27,3.73,5.24,2.67,-1.0,3.91,-2.78,-4.76,-0.77,1.57,0.2,3.4,309.32,254.41,348.74,20.44,2.9,49.46,3.09,2.16,4.42,332.7,317.1,358.2,13639,8507,84240
2020-11-11 00:00:00,2020-11-11,00:00:00,2.0,7,29,88.1,86.3,1,5.87,3.26,9.92,3.2,-4.06,6.69,-3.3,-9.58,3.17,0.4,-3.95,3.9,310.38,2.64,356.93,4.89,-34.27,38.16,7.7,1.84,21.97,323.6,313.2,350.0,18237,7227,40872
2020-11-12 00:00:00,2020-11-12,00:00:00,1.333,5,32,85.1,83.3,1,4.2,1.91,6.48,0.31,-3.36,4.69,-2.58,-4.62,4.92,1.27,-2.45,4.56,287.11,3.22,350.79,18.37,-50.55,67.39,5.42,2.89,6.84,406.9,391.6,427.4,126254,58345,191794
